PC1,PC2,canton,name_es,provincia,viajes,viajeros,weekday_all,weekend_all,prop_weekend,prop_night,cluster
-2.121232991831517,0.5209091214844063,1308,MANTA,13,6617.886714616304,6456.4610772034275,6541.701119318423,5721.212159931689,0.46654592017807583,0.05913377035017177,Cluster_1
-1.2045938238112952,0.45151429675492827,1309,MONTECRISTI,13,14248.059798580633,14062.19428586944,12525.480501110216,11374.544282398365,0.4759218613968547,0.06382199021657405,Cluster_1
4.857122914584337,-0.43057215767152984,1310,PAJÁN,13,62995.09835550613,62622.445784253294,51043.16248288792,50115.34754936466,0.49541405397713234,0.06515681516870057,Cluster_2
0.24087613976823705,0.17826822720085378,1311,PICHINCHA,13,25126.936284688552,25003.34102716373,21702.94402026372,20028.42040282356,0.4799368695393799,0.06264270989348503,Cluster_1
-0.11065308403702856,0.030562230379353076,1312,ROCAFUERTE,13,21716.250901323252,21396.84536025931,18702.76286973742,18308.53849276975,0.4946742702572595,0.06488736005104476,Cluster_1
-1.9198280129963832,-1.500432477289987,1313,SANTA ANA,13,10074.195763007285,9887.386150864131,8165.73226582518,9577.032347757657,0.5397711436934711,0.04625463297014042,Cluster_1
-2.2920491671571805,-0.7878711847106108,1314,SUCRE,13,6690.794189573428,6548.732601621513,5767.997494345953,6376.475241976882,0.5250516329873687,0.05532578583788683,Cluster_1
-0.45113848762034686,0.27164443981821507,1315,TOSAGUA,13,21534.907679283348,21169.758949054947,18312.187879852445,16282.23359939796,0.47066067022291375,0.05890652543987006,Cluster_1
-2.3708698168684137,-0.09351836785303691,1316,24 DE MAYO,13,5356.810256410256,5219.023076923077,4873.158974358975,5166.897435897436,0.5146283272491574,0.06666143974060826,Cluster_1
-2.3786545843078146,-1.2783860203699937,1317,PEDERNALES,13,7632.079826058852,7482.288986306859,6462.557832472959,6444.965181156452,0.49931851171995084,0.031946441010622384,Cluster_1
-2.4882917395419484,-1.493460461782527,1318,OLMEDO,13,5443.8218390804595,5336.074712643678,4864.620689655172,5720.672413793103,0.5404359008188003,0.045337789744065854,Cluster_1
0.15692570856440297,-0.4472098964788822,1319,PUERTO LÓPEZ,13,22477.587277091905,22182.47548725423,18707.135220193188,21347.994277263377,0.5329653041970301,0.07195060635706058,Cluster_1
-2.4825428571841277,-0.6927519953344657,1320,JAMA,13,6448.342575290876,6408.52433344489,5581.673286768473,5226.016466070041,0.48354612184324486,0.03812731525001412,Cluster_1
3.0187565219673465,0.5146350182304611,1321,JARAMIJÓ,13,34389.83677817465,33517.51463473108,33058.51502330145,31642.43566028432,0.4890567344988303,0.07797772714243568,Cluster_2
-2.41243674034975,-0.24195142675092368,1322,SAN VICENTE,13,6084.5311915839475,6000.614989199501,5432.441199813117,5091.846383119889,0.483818628386516,0.04890488486255843,Cluster_1
